发送日期,发送时间,发送年份,时间位置,出现时间秒,弹幕内容,用户ID,弹幕颜色,颜色代码,弹幕模式,字体大小,弹幕长度
2025/9/13,4:00:17,2025,0:10,10.72,这里嬛嬛哭得实在太美了,b6cd1dc6...,白色,#FFFFFF,滚动弹幕,正常,11
2025/9/12,14:02:49,2025,0:45,45.31,甄……甄嬛联播？,1989b38a...,白色,#FFFFFF,滚动弹幕,正常,8
2025/9/12,11:35:16,2025,12:59,779.3,笑死了,49ac138a...,白色,#FFFFFF,滚动弹幕,正常,3
2025/9/11,21:09:24,2025,3:14,194.03,5,fd8a2a81...,白色,#FFFFFF,滚动弹幕,正常,1
2025/9/10,12:21:03,2025,10:30,630.97,燕窝本是华贵之物……,350be118...,白色,#FFFFFF,滚动弹幕,正常,10
2025/9/9,14:37:00,2025,16:39,999.12,我觉得唐艺昕特别好看，长在我审美上,a6fb31e4...,白色,#FFFFFF,滚动弹幕,正常,17
2025/9/8,18:18:27,2025,5:49,349.24,内心毫无波澜,45c3f036...,白色,#FFFFFF,滚动弹幕,正常,6
2025/9/8,12:47:10,2025,18:45,1125.74,僧人是免礼的,d71bfeed...,白色,#FFFFFF,滚动弹幕,正常,6
2025/9/7,20:51:16,2025,17:52,1072.27,笑死了,2be26fed...,白色,#FFFFFF,滚动弹幕,正常,3
2025/9/7,20:47:15,2025,14:48,888.87,当面骂皇后 不愧是你 拽妃,2be26fed...,白色,#FFFFFF,滚动弹幕,正常,13
2025/9/7,20:41:27,2025,8:59,539.91,玉娆是纯元最顶级的手办,2be26fed...,白色,#FFFFFF,滚动弹幕,正常,11
2025/9/4,18:47:44,2025,10:26,626.35,剧里不是说了燕窝不是什么稀罕玩意儿了嘛,596743c7...,白色,#FFFFFF,滚动弹幕,正常,19
2025/8/28,19:01:58,2025,15:11,911.33,甄嬛好漂亮,373927dd...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/27,17:13:30,2025,16:52,1012.61,启动！,71be3463...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/26,12:20:50,2025,5:30,330.05,emo啦,3ce63bb4...,深红色,#E70012,滚动弹幕,正常,4
2025/8/25,13:37:08,2025,16:24,984.44,样貌,fd4a8fde...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/25,9:31:21,2025,8:04,484.05,苏妃清楚得很,42f6ea15...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/24,22:58:06,2025,8:57,537.07,我焯，究极手办！纯原+世兰,2f9b3499...,白色,#FFFFFF,滚动弹幕,正常,13
2025/8/21,9:34:51,2025,6:11,371.42,事已至此，先用膳吧,3ced1013...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/16,18:48:41,2025,7:43,463.47,演的真好啊,8fc1029d...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/12,2:54:23,2025,12:51,771.83,solo起来,e0b30554...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/11,20:06:34,2025,14:59,899.89,爱屋及乌吧。虽然不知道孩子是谁的 但是知道果郡王喜欢甄嬛？,f009ba7e...,白色,#FFFFFF,滚动弹幕,正常,29
2025/8/11,11:33:34,2025,9:23,563.29,大女人！！,b676878b...,亮黄色,#FEF102,滚动弹幕,正常,5
2025/8/10,20:36:19,2025,17:14,1034.85,纯元：是吗？我不信,d5d64ec6...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/10,20:26:49,2025,17:55,1075.15,信用卡到期了,ef4fbbfc...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/10,17:16:45,2025,17:55,1075.56,信用卡刷爆了哈哈哈哈哈,58522869...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/10,12:08:50,2025,13:44,824.63,陈四跟她都活不了了，这算欺君了吧,d6bb6d7c...,白色,#FFFFFF,滚动弹幕,正常,16
2025/8/9,19:29:09,2025,7:21,441.44,打野抓人回来了哈哈哈哈哈,8caf805f...,白色,#FFFFFF,滚动弹幕,正常,12
2025/8/7,12:34:27,2025,17:52,1072.84,余额不足请投币,3e4c1f06...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/6,12:19:19,2025,18:04,1084.46,在后院炸油条吗,8f7cdb7d...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/6,10:02:27,2025,18:30,1110.86,绘春儿,8fbf6643...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/5,14:13:57,2025,16:42,1002.45,又开始了,12b42903...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/5,13:04:41,2025,6:30,390.7,这个菲纹好见,af579d95...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/5,2:04:35,2025,8:16,496.86,情头,6e333a9e...,深红色,#E70012,顶部弹幕,正常,2
2025/8/4,22:01:50,2025,4:39,279.94,这句人机的话好好笑,ce2a6d2b...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/2,23:02:27,2025,3:05,185.28,孙俪演技很好，甄嬛演技就差点意思了hhhhhh,98a3cb3d...,白色,#FFFFFF,滚动弹幕,正常,23
2025/8/2,15:21:57,2025,10:29,629.31,胖橘以为说自己，实际是果子狸,9d29bdf9...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/1,20:27:52,2025,4:47,287.74,猜错了而已,bb84896...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/31,21:20:41,2025,3:13,193.36,嬛嬛茶起来真的绝了,674bb87b...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/30,18:20:06,2025,3:10,190.29,皇后：臣妾百口莫辩,b828839c...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/30,16:37:41,2025,3:19,199.84,5,6a266ff4...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,14:08:03,2025,0:38,38.07,好棒,cd1677f7...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/29,22:19:17,2025,9:01,541.68,新三国那是剧本太烂了，跟甄嬛传没法比,6d1fc542...,白色,#FFFFFF,滚动弹幕,正常,18
2025/7/29,21:12:23,2025,10:27,627.86,甘露寺是皇家寺院,8f768457...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/27,21:29:10,2025,16:57,1017.04,这来得太硬了,81883d92...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/27,14:19:42,2025,9:16,556.22,哪里数年了 不是刚生完孩子吗,bed1a40d...,白色,#FFFFFF,滚动弹幕,正常,14
2025/7/26,15:57:01,2025,17:15,1035.87,皇后的嘴型咋总是对不上,866a78b6...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/26,9:51:41,2025,14:07,847.41,这部剧除了静白和后期蠢比毙了的果子狸，几乎没有讨厌的人,a01df893...,白色,#FFFFFF,滚动弹幕,正常,27
2025/7/26,0:26:58,2025,2:54,174.2,雀食厉害，嬛嬛团队的,22733d22...,白色,#FFFFFF,滚动弹幕,正常,10
2025/7/24,13:17:20,2025,13:12,792.64,反水咯,eb09a555...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/24,13:09:13,2025,5:35,335.87,并非没有,eb09a555...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/24,13:02:27,2025,16:42,1002.69,都是设定不要攻击演员。,b348d7ac...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/23,0:18:46,2025,8:42,522.17,本色出演哈,8bb020b...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/22,19:45:21,2025,16:47,1007.79,又开始纯元牌了,35fb54e8...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/22,12:21:24,2025,2:33,153.39,补刀加一,a04a1ce1...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/21,16:52:59,2025,7:33,453.38,玉娆好美！！！,a25696a1...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/21,13:51:52,2025,5:07,307.8,皇后：i no middle use了～,188cc931...,白色,#FFFFFF,滚动弹幕,正常,20
2025/7/21,6:49:57,2025,6:58,419,铁t救火,ad6f8620...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/20,16:39:25,2025,18:52,1132.98,蔡少芬演技超级好的 tvb出来的都很厉害的 ,557f5fa5...,白色,#FFFFFF,滚动弹幕,正常,22
2025/7/19,18:40:30,2025,3:47,227.81,加了清油5,cba6db50...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/18,23:27:02,2025,2:36,156.36,哈哈哈，厉害,51045c0e...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/18,19:37:23,2025,12:55,775.51,solo起来！,e8e2741a...,白色,#FFFFFF,顶部弹幕,正常,7
2025/7/18,17:55:18,2025,5:38,338.1,真的吗真的吗,4dd58fd...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/18,0:59:59,2025,16:49,1009.82,又来了,7cb259dd...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/17,9:49:26,2025,17:50,1070.18,哈哈哈哈哈哈哈哈绷不住了,93de1423...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/16,23:12:04,2025,5:38,338.47,嬛嬛绝世荣光!,b971423d...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/16,20:19:08,2025,9:08,548.21,真纯元出场,dcc99faa...,亮黄色,#FEF102,滚动弹幕,正常,5
2025/7/16,11:54:15,2025,18:45,1125.75,保全家人吧,d31ee5c9...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/15,21:55:32,2025,7:32,452.05,超绝痴汉偷窥视角,8219ca53...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/15,20:04:19,2025,1:18,78.87,记录在案,7154b059...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/15,19:58:22,2025,16:13,973.28,5,a60b76ff...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/15,17:28:59,2025,11:37,697.63,净白：这么阴？,c90241f9...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/15,12:56:48,2025,7:32,452.24,皇上：怎么你们都当我不存在吗？,4505fc4c...,白色,#FFFFFF,滚动弹幕,正常,15
2025/7/15,12:45:52,2025,3:13,193.68,好茶哈哈哈,2023d801...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/15,12:16:43,2025,1:13,73.24,管中窥豹视角阔以,9f6dc6df...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/15,7:51:30,2025,4:58,298.93,皇上你要不自己滴一滴呢,ccbb9eb9...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/15,2:23:02,2025,16:54,1014.4,皇上：闭眼没眼看,eff7ef41...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/15,0:10:01,2025,0:30,30.82,这个好诶,8ffaedec...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/14,22:04:28,2025,11:26,686.22,5,a516ed79...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/14,21:12:52,2025,15:19,919.68,好样的嬛嬛,4251776...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/14,20:51:45,2025,6:34,394.98,靜白:6,9bd2e022...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/14,20:51:42,2025,9:06,546.05,甘露寺铁t闪亮登场,912182d3...,亮黄色,#FEF102,顶部弹幕,正常,9
2025/7/14,20:49:55,2025,4:52,292.62,環環好美,9bd2e022...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/14,20:46:50,2025,1:50,110.73,笑死,9bd2e022...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/14,19:44:55,2025,18:38,1118.69,珲春图什么,fee14c91...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/14,19:11:08,2025,0:36,36.87,牛逼的打码,d806622c...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/14,18:47:37,2025,18:09,1089.86,啊哈哈哈哈前面过分,9fab6316...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/14,18:32:34,2025,8:09,489.29,截图鬼才,cdbce088...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/14,18:18:50,2025,17:49,1069.98,笑死我了,869ff5fc...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/14,18:18:46,2025,17:49,1069.98,哈哈哈哈哈哈哈,869ff5fc...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/14,18:05:15,2025,10:22,622.1,好惨,492c94a2...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/14,18:04:47,2025,9:03,543.43,拼好妃,869ff5fc...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/14,17:16:32,2025,7:48,468.1,植物大战僵尸窝瓜,b256a5b1...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/14,17:13:55,2025,11:32,692.07,还有刺激净白尽量吐出更多东西,1db0d26b...,白色,#FFFFFF,滚动弹幕,正常,14
2025/7/14,15:27:54,2025,17:51,1071.56,绝杀，无解,bc66cbb...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/14,13:47:09,2025,6:00,360.72,和珅：不许说明！,44cb920c...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/14,13:45:04,2025,9:06,546.4,铁t来了,7bbda554...,白色,#FFFFFF,顶部弹幕,正常,4
2025/7/14,13:23:56,2025,18:25,1105.87,弹幕好搞笑,45cae55e...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/14,13:19:52,2025,16:26,986.21,脑子比不上,998ef7f...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/14,13:01:07,2025,9:05,545.52,铁t救火,e79269a6...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/14,11:27:07,2025,0:36,36.45,这个好！,d59aef08...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/14,11:19:02,2025,13:28,808.39,死亡女神,397e3e85...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/14,1:18:08,2025,5:24,324.1,哈哈哈哈哈哈哈,b312461a...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/13,22:08:58,2025,11:41,701.32,灭口免得招出其他人,74410456...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/13,21:15:51,2025,8:58,538.95,笑死,abd27278...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/13,21:00:37,2025,7:36,456.31,为啥来了不行礼呢,60f6f075...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/13,18:36:12,2025,7:32,452.85,玉娆和叶子侧面也很像啊,d252738b...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/13,18:23:22,2025,2:05,125.69,没有老虎 没有老虎,4c2160eb...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/13,18:12:15,2025,7:30,450.82,这眼神,6125a034...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/13,17:51:47,2025,7:39,459.84,纯元plus版,e52c1277...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/13,17:30:34,2025,0:10,10.02,宝娟在背后揉帕子。,b81e6b1f...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/18,14:03:07,2025,5:03,303.72,5,b8c38457...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/18,0:54:13,2025,7:51,471.05,这老登恶如心,d36a5ada...,白色,#FFFFFF,滚动弹幕,正常,6
2025/11/17,19:31:48,2025,4:55,295.25,世界就是个草台班子,6c76066e...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/17,19:30:39,2025,3:54,234.51,给老子再验！居！居成马蜂窝,6c76066e...,白色,#FFFFFF,滚动弹幕,正常,13
2025/11/17,12:15:04,2025,7:33,453.77,5,2c668f53...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/16,15:25:18,2025,2:27,147.18,这里皇后下跪，众嫔妃也应该下跪吧,3b9407eb...,白色,#FFFFFF,滚动弹幕,正常,16
2025/11/16,5:08:20,2025,7:36,456.83,5,e6330ae9...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/16,5:03:59,2025,3:16,196.27,5,e6330ae9...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/15,19:55:19,2025,3:12,192.32,5,f2f985c3...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/15,15:58:08,2025,5:53,353.94,"""臣妾此身""讲完后有个很小的嘴角上扬www",cb5409e4...,白色,#FFFFFF,滚动弹幕,正常,21
2025/11/15,14:40:14,2025,5:07,307.97,5,99bd34ae...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/15,14:38:21,2025,3:14,194.79,5,99bd34ae...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/15,14:24:28,2025,15:28,928.07,赌错了,cb24f37f...,白色,#FFFFFF,滚动弹幕,正常,3
2025/11/15,14:11:53,2025,6:26,386.12,傻啊,cb24f37f...,白色,#FFFFFF,滚动弹幕,正常,2
2025/11/15,9:33:55,2025,15:02,902.35,嗑一口拽嬛,7424e92a...,白色,#FFFFFF,滚动弹幕,正常,5
2025/11/14,21:21:06,2025,17:40,1060.44,您的信用卡额度已爆,7535559a...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/14,21:16:53,2025,13:57,837.31,甄嬛保着玢儿，没事的，贵妃都开口了,7535559a...,白色,#FFFFFF,滚动弹幕,正常,17
2025/11/14,21:13:09,2025,10:34,634.85,甘露寺不是普通寺庙，是皇室的寺院，静白好像还是有点职位的可以吃燕窝,7535559a...,白色,#FFFFFF,滚动弹幕,正常,33
2025/11/14,18:52:42,2025,7:39,459.46,5,12c1fb7...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/14,17:42:44,2025,7:38,458.54,5,e7268765...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/14,15:20:48,2025,4:39,279.7,谁懂轻飘飘的一句赌失败了，笑死我了,b2245f9c...,白色,#FFFFFF,滚动弹幕,正常,17
2025/11/14,15:18:49,2025,3:17,197.5,5,b2245f9c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/14,13:13:39,2025,16:38,998.78,乌拉那拉之吟唱,af5b655a...,深红色,#E70012,顶部弹幕,正常,7
2025/11/14,8:21:03,2025,7:37,457.37,5,15d6c274...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/13,21:44:02,2025,17:54,1074.39,信用卡刷爆了啊,6cc1549c...,白色,#FFFFFF,滚动弹幕,正常,7
2025/11/13,21:40:35,2025,14:33,873.91,谁指使的皇后！背后之人还要深挖！,6cc1549c...,白色,#FFFFFF,滚动弹幕,正常,16
2025/11/13,21:40:12,2025,8:41,521.39,老涩批皇帝啊哈哈哈哈,efc010f7...,白色,#FFFFFF,滚动弹幕,正常,10
2025/11/13,20:14:26,2025,18:15,1095,这个时候可以继续追问你调成白盘是要做什么，现在就去验他手上还有没有白盘？,b5a58626...,白色,#FFFFFF,滚动弹幕,正常,36
2025/11/13,19:59:30,2025,7:11,431.4,好拽，皇后怎么没像他？这么拽，看着好爽,b5a58626...,白色,#FFFFFF,滚动弹幕,正常,19
2025/11/13,19:53:02,2025,1:14,74.56,自古套路得人心,b5a58626...,白色,#FFFFFF,滚动弹幕,正常,7
2025/11/13,19:46:27,2025,15:20,920.98,说不说都死,a04515eb...,白色,#FFFFFF,滚动弹幕,正常,5
2025/11/13,19:36:11,2025,5:00,300.08,要不是他自己，没人敢让他这么做，还得劝他三思,6e1797...,白色,#FFFFFF,滚动弹幕,正常,22
2025/11/13,19:33:26,2025,3:12,192.75,5,6e1797...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/13,19:23:22,2025,10:23,623.5,燕窝不是华贵植物吗？哈哈哈哈哈哈哈哈哈哈,b83919f4...,白色,#FFFFFF,滚动弹幕,正常,20
2025/11/13,15:22:05,2025,13:09,789.73,叶澜依是本身性格如此，华妃是背景强大,dfdd0055...,白色,#FFFFFF,滚动弹幕,正常,18
2025/11/13,15:10:28,2025,2:37,157.97,端妃这话说的人感觉后背凉嗖嗖的阴风阵阵啊！！,dfdd0055...,白色,#FFFFFF,滚动弹幕,正常,22
2025/11/13,8:03:00,2025,10:33,633,皇上去甘露寺看甄嬛带了燕窝，而且当时槿汐已经说过被诬陷的事。所以皇上了然于心,28ab36e6...,白色,#FFFFFF,滚动弹幕,正常,38
2025/11/12,21:04:35,2025,8:02,482.78,嘻嘻嘻  2号替身又来喽,8fa3e974...,白色,#FFFFFF,滚动弹幕,正常,12
2025/11/12,20:48:07,2025,3:21,201.43,5555555555555555555555555555,be381543...,白色,#FFFFFF,滚动弹幕,正常,28
2025/11/12,17:41:43,2025,3:13,193.22,5,b1a83a33...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/12,13:35:38,2025,7:34,454.93,5,1a4fb7a7...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/12,12:26:03,2025,10:44,644.87,常有狸猫出没偷人,74f43dd1...,白色,#FFFFFF,滚动弹幕,正常,8
2025/11/12,7:55:48,2025,3:19,199.77,5,28b7d553...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/11,23:51:38,2025,11:18,678.24,安小鸟不是倒戈，她在这局里一直是暗棋，赶紧提醒杀掉静白免得她 坦白，弃车保帅,70fa7584...,白色,#FFFFFF,滚动弹幕,正常,38
2025/11/11,23:47:30,2025,8:24,504.95,皇帝本来就头疼怎么处理这破事，玉娆一出现，他整个人心思就已经不在这事儿上了,70fa7584...,白色,#FFFFFF,滚动弹幕,正常,37
2025/11/11,8:25:18,2025,4:00,240.52,龙凤胎还能有一个亲一个不亲啊哈哈,f2132124...,白色,#FFFFFF,滚动弹幕,正常,16
2025/11/11,0:51:22,2025,3:13,193.93,5,ef53c6b1...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/10,19:20:02,2025,2:14,134.75,臣妾百口莫辩,de3b2b72...,白色,#FFFFFF,滚动弹幕,正常,6
2025/11/10,12:38:13,2025,7:32,452.19,5,e2094503...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/10,12:35:22,2025,5:06,306.64,5,e2094503...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/10,12:32:39,2025,3:13,193.87,5,e2094503...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/10,8:20:52,2025,7:32,452.74,5,be28be98...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/9,17:10:12,2025,7:35,456,5,514f44b4...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/9,17:07:45,2025,5:08,308.65,5,514f44b4...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/9,0:35:45,2025,7:33,453.06,5,351d4cce...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/8,19:41:47,2025,16:33,993.96,今晚已经是瓜6超常发挥了,179d78e7...,白色,#FFFFFF,滚动弹幕,正常,12
2025/11/8,18:39:19,2025,7:32,452.8,5,a62e7a83...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/8,18:34:59,2025,3:13,193.52,5,a62e7a83...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/8,17:58:14,2025,3:13,193.57,5,2b45be4...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/8,13:08:44,2025,5:07,307.73,5,43396337...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/8,13:01:14,2025,8:58,538.54,纯元华妃二合一，可给他迷坏了,78230696...,白色,#FFFFFF,滚动弹幕,正常,14
2025/11/8,13:00:16,2025,5:09,309.64,5,ddde784b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,23:34:48,2025,18:46,1126.7,肯定是皇后把绘春家族的命捏在手里威胁她，必须最后关头跳出来背锅,b442cc14...,白色,#FFFFFF,滚动弹幕,正常,31
2025/11/7,22:50:10,2025,5:03,303.29,5,9ccd5b7e...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,21:21:32,2025,5:51,351.38,难说,f024b1c0...,白色,#FFFFFF,滚动弹幕,正常,2
2025/11/7,20:38:09,2025,0:28,28.35,祺贵人愚蠢却实在美丽,2f49c4db...,白色,#FFFFFF,滚动弹幕,正常,10
2025/11/7,18:50:46,2025,1:32,92.31,你敢发誓吗 ,a687f9c7...,白色,#FFFFFF,滚动弹幕,正常,6
2025/11/7,17:46:40,2025,7:35,455.89,5,e38e4279...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,17:46:40,2025,7:35,455.19,5,e38e4279...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,17:44:57,2025,5:06,306.22,5,e38e4279...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,17:44:56,2025,5:06,306.22,5,e38e4279...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,17:43:22,2025,3:16,196.61,5,e38e4279...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,14:07:14,2025,7:31,451.83,5,820c6ea0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,14:04:50,2025,5:07,307.57,5,820c6ea0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,14:03:00,2025,3:17,197.72,5,820c6ea0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,12:50:02,2025,7:32,452.43,5,e0e6b327...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,12:47:49,2025,5:03,303.42,5,e0e6b327...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,12:46:28,2025,3:11,191.72,5,e0e6b327...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/7,12:17:47,2025,7:39,459.84,5,8b8449e...,白色,#FFFFFF,滚动弹幕,正常,1
2025/11/6,23:08:21,2025,12:53,773.18,皇后：一个个都是猪队友,8684aabc...,白色,#FFFFFF,滚动弹幕,正常,11
2025/11/6,19:47:51,2025,0:55,55.72,555,8e8d8beb...,白色,#FFFFFF,滚动弹幕,正常,3
2025/11/6,19:36:51,2025,8:44,524.86,胖橘：纯元手办！你说啥就是啥！！！,9254626c...,白色,#FFFFFF,滚动弹幕,正常,17
